frame_id,timestamp,class_id,class_name,confidence,x0,y0,x1,y1
1,0.000,2,car,0.3390,212.89,182.98,238.22,196.15
1,0.000,5,bus,0.2637,555.85,180.64,639.10,202.98
2,0.050,2,car,0.6220,213.06,182.13,235.77,195.09
3,0.100,2,car,0.5507,213.29,181.40,235.89,194.63
4,0.150,2,car,0.4215,213.46,181.05,236.78,194.53
5,0.200,2,car,0.4547,213.79,181.11,236.61,194.50
6,0.250,2,car,0.4181,213.52,180.91,236.11,194.47
7,0.300,2,car,0.3536,213.40,181.67,236.52,194.51
8,0.350,2,car,0.4787,213.11,181.30,236.96,194.50
9,0.400,2,car,0.4195,212.62,181.35,236.49,194.41
9,0.400,5,bus,0.3397,555.89,177.67,639.15,200.96
10,0.450,2,car,0.3417,212.95,181.68,236.34,194.59
11,0.500,2,car,0.4562,212.83,181.66,235.36,194.51
12,0.550,2,car,0.4079,213.06,181.46,236.14,194.70
12,0.550,2,car,0.2610,609.67,180.42,639.72,198.35
13,0.600,2,car,0.4888,213.35,181.68,236.13,194.74
14,0.650,2,car,0.2754,213.72,181.65,237.21,194.64
15,0.700,2,car,0.3304,213.36,181.67,236.32,194.80
16,0.750,2,car,0.3488,213.20,181.72,237.45,195.10
18,0.850,2,car,0.4395,212.88,181.48,235.53,195.30
19,0.900,2,car,0.2875,212.33,180.77,241.63,195.20
20,0.950,2,car,0.4349,211.52,181.13,242.42,195.19
23,1.100,2,car,0.2857,209.58,180.14,243.11,195.50
24,1.150,2,car,0.2889,589.49,179.67,639.55,203.61
25,1.200,2,car,0.4299,592.73,179.28,639.59,203.27
26,1.250,2,car,0.3752,208.30,181.06,235.98,195.99
27,1.300,2,car,0.3957,207.59,181.08,236.16,196.06
28,1.350,2,car,0.3403,205.62,180.90,235.22,195.83
29,1.400,2,car,0.3588,203.74,181.40,230.97,196.62
30,1.450,2,car,0.4634,203.47,180.92,232.84,196.38
31,1.500,2,car,0.5764,201.80,180.56,234.62,197.02
32,1.550,2,car,0.4751,200.25,180.31,234.51,197.47
33,1.600,2,car,0.3471,199.92,181.00,230.05,197.58
34,1.650,2,car,0.3686,197.29,180.45,231.93,197.88
